Injection,ImageIndex,Top_1,Top_2,Top_3,Top_4,Top_5,Golden,Bit,NoChange
6,95,1,9,8,0,6,1,6,False
6,96,4,0,7,1,9,4,6,False
6,97,3,6,2,7,0,2,6,False
6,98,1,9,7,3,4,1,6,False
6,99,3,5,0,1,9,5,6,False
7,0,3,5,1,6,2,3,7,False
7,1,8,1,0,9,3,8,7,False
7,2,8,1,9,0,2,8,7,False
7,3,0,8,9,3,1,0,7,False
7,4,6,2,3,4,1,6,7,False
7,5,6,3,5,4,2,6,7,False
7,6,1,9,3,0,5,1,7,False
7,7,6,2,5,0,9,6,7,False
7,8,3,5,4,7,6,3,7,False
7,9,1,9,8,3,6,1,7,False
7,10,0,3,4,5,2,0,7,False
7,11,9,1,7,8,0,9,7,False
7,12,4,5,6,7,3,5,7,False
7,13,7,3,5,2,4,7,7,False
7,14,9,1,7,8,3,9,7,False
7,15,8,1,6,5,0,8,7,False
7,16,5,7,3,6,4,5,7,False
7,17,7,9,4,1,2,7,7,False
7,18,8,9,1,0,6,8,7,False
7,19,6,2,9,8,1,6,7,False
7,20,7,5,0,9,3,7,7,False
7,21,0,2,3,9,6,0,7,False
7,22,4,6,3,2,8,4,7,False
7,23,9,1,3,0,7,9,7,False
7,24,5,3,4,7,9,5,7,False
7,25,2,3,5,0,4,2,7,False
7,26,4,3,5,7,6,4,7,False
7,27,0,6,2,9,7,0,7,False
7,28,9,1,0,8,6,9,7,False
7,29,6,4,2,7,5,6,7,False
7,30,6,5,1,3,4,6,7,False
7,31,5,3,6,4,2,5,7,False
7,32,4,8,2,9,6,4,7,False
7,33,5,6,4,3,2,5,7,False
7,34,9,0,1,8,7,9,7,False
7,35,3,2,1,8,9,2,7,False
7,36,4,7,5,3,6,4,7,False
7,37,1,9,0,8,3,1,7,False
7,38,9,1,8,6,3,9,7,False
7,39,5,4,2,6,3,5,7,False
7,40,4,2,7,0,9,4,7,False
7,41,6,3,5,1,2,6,7,False
7,42,5,3,7,2,1,5,7,False
7,43,6,2,5,3,8,6,7,False
7,44,0,1,7,9,2,0,7,False
7,45,9,1,0,3,7,9,7,False
7,46,3,6,5,4,2,3,7,False
7,47,9,8,1,0,3,9,7,False
7,48,7,5,4,1,3,7,7,False
7,49,6,0,7,4,5,6,7,False
7,50,9,1,0,3,8,9,7,False
7,51,8,4,6,9,7,8,7,False
7,52,2,7,3,0,1,0,7,False
7,53,3,5,6,4,2,3,7,False
7,54,8,0,1,9,4,8,7,False
7,55,8,9,2,0,5,8,7,False
7,56,7,5,3,2,4,7,7,False
7,57,7,3,5,6,9,7,7,False
7,58,5,7,4,2,3,4,7,False
7,59,3,5,6,1,0,6,7,False
7,60,7,5,3,4,1,7,7,False
7,61,5,3,6,7,4,3,7,False
7,62,3,1,9,2,5,3,7,False
7,63,2,6,4,9,7,2,7,False
7,64,1,8,9,0,6,1,7,False
7,65,2,0,1,6,9,2,7,False
7,66,3,7,1,8,9,3,7,False
7,67,7,4,2,5,9,7,7,False
7,68,2,5,4,3,7,2,7,False
7,69,8,0,4,9,1,8,7,False
7,70,8,0,1,7,9,8,7,False
7,71,0,9,1,7,8,0,7,False
7,72,2,6,0,9,4,2,7,False
7,73,9,0,2,7,1,9,7,False
7,74,3,5,1,0,7,3,7,False
7,75,3,5,7,6,4,3,7,False
7,76,8,0,4,7,9,8,7,False
7,77,1,9,0,6,3,1,7,False
7,78,1,9,5,4,8,1,7,False
7,79,7,5,4,2,8,7,7,False
7,80,2,3,6,4,7,2,7,False
7,81,5,7,9,3,2,5,7,False
7,82,2,3,7,5,9,2,7,False
7,83,7,3,4,0,9,7,7,False
7,84,0,1,4,8,9,0,7,False
7,85,3,6,2,5,1,3,7,False
7,86,4,7,5,2,3,4,7,False
7,87,0,2,8,6,4,0,7,False
7,88,0,2,6,9,1,0,7,False
7,89,4,7,5,3,2,4,7,False
7,90,5,4,7,3,8,5,7,False
7,91,1,9,7,8,3,1,7,False
7,92,1,9,3,7,2,1,7,False
7,93,4,6,2,3,5,4,7,False
7,94,2,6,3,4,5,2,7,False
7,95,1,9,8,0,6,1,7,False
7,96,4,0,7,1,9,4,7,False
7,97,3,6,2,7,0,2,7,False
7,98,1,9,7,3,4,1,7,False
7,99,3,5,0,1,9,5,7,False
8,0,3,5,1,6,2,3,8,False
8,1,8,1,0,9,3,8,8,False
8,2,8,1,9,0,2,8,8,False
8,3,0,8,9,3,1,0,8,False
8,4,6,2,3,4,1,6,8,False
8,5,6,3,5,4,2,6,8,False
8,6,1,9,3,0,5,1,8,False
8,7,6,2,5,0,9,6,8,False
8,8,3,5,4,7,6,3,8,False
8,9,1,9,8,3,6,1,8,False
8,10,0,3,4,5,2,0,8,False
8,11,9,1,7,8,0,9,8,False
8,12,4,5,6,7,3,5,8,False
8,13,7,3,5,2,4,7,8,False
8,14,9,1,7,8,3,9,8,False
8,15,8,1,6,5,0,8,8,False
8,16,5,7,3,6,4,5,8,False
8,17,7,9,4,1,2,7,8,False
8,18,8,9,1,0,6,8,8,False
8,19,6,2,9,8,1,6,8,False
8,20,7,5,0,9,3,7,8,False
8,21,0,2,3,9,6,0,8,False
8,22,4,6,3,2,8,4,8,False
8,23,9,1,3,0,7,9,8,False
8,24,5,3,4,7,9,5,8,False
8,25,2,3,5,0,4,2,8,False
8,26,4,3,5,7,6,4,8,False
8,27,0,6,2,9,7,0,8,False
8,28,9,1,0,8,6,9,8,False
8,29,6,4,2,7,5,6,8,False
8,30,6,5,1,3,4,6,8,False
8,31,5,3,6,4,2,5,8,False
8,32,4,8,2,9,6,4,8,False
8,33,5,6,4,3,2,5,8,False
8,34,9,0,1,8,7,9,8,False
8,35,3,2,1,8,9,2,8,False
8,36,4,7,5,3,6,4,8,False
8,37,1,9,0,8,3,1,8,False
8,38,9,1,8,6,3,9,8,False
8,39,5,4,2,6,3,5,8,False
8,40,4,2,7,0,9,4,8,False
8,41,6,3,5,1,2,6,8,False
8,42,5,3,7,2,1,5,8,False
8,43,6,2,5,3,8,6,8,False
8,44,0,1,7,9,2,0,8,False
8,45,9,1,0,3,7,9,8,False
8,46,3,6,5,4,2,3,8,False
8,47,9,8,1,0,3,9,8,False
8,48,7,5,4,1,3,7,8,False
8,49,6,0,7,4,5,6,8,False
8,50,9,1,0,3,8,9,8,False
8,51,8,4,6,9,7,8,8,False
8,52,2,7,3,0,1,0,8,False
8,53,3,5,6,4,2,3,8,False
8,54,8,0,1,9,4,8,8,False
8,55,8,9,2,0,5,8,8,False
8,56,7,5,3,2,4,7,8,False
8,57,7,3,5,6,9,7,8,False
8,58,5,7,4,2,3,4,8,False
8,59,3,5,6,1,0,6,8,False
8,60,7,5,3,4,1,7,8,False
8,61,5,3,6,7,4,3,8,False
8,62,3,1,9,2,5,3,8,False
8,63,2,6,4,9,7,2,8,False
8,64,1,8,9,0,6,1,8,False
8,65,2,0,1,6,9,2,8,False
8,66,3,7,1,8,9,3,8,False
8,67,7,4,2,5,9,7,8,False
8,68,2,5,4,3,7,2,8,False
8,69,8,0,4,9,1,8,8,False
8,70,8,0,1,7,9,8,8,False
8,71,0,9,1,7,8,0,8,False
8,72,2,6,0,9,4,2,8,False
8,73,9,0,2,7,1,9,8,False
8,74,3,5,1,0,7,3,8,False
8,75,3,5,7,6,4,3,8,False
8,76,8,0,4,7,9,8,8,False
8,77,1,9,0,6,3,1,8,False
8,78,1,9,5,4,8,1,8,False
8,79,7,5,4,2,8,7,8,False
8,80,2,3,6,4,7,2,8,False
8,81,5,7,9,3,2,5,8,False
8,82,2,3,7,5,9,2,8,False
8,83,7,3,4,0,9,7,8,False
8,84,0,1,4,8,9,0,8,False
8,85,3,6,2,5,1,3,8,False
8,86,4,7,5,2,3,4,8,False
8,87,0,2,8,6,4,0,8,False
8,88,0,2,6,9,1,0,8,False
8,89,4,7,5,3,2,4,8,False
8,90,5,4,7,3,8,5,8,False
8,91,1,9,7,8,3,1,8,False
8,92,1,9,3,7,2,1,8,False
8,93,4,6,2,3,5,4,8,False
8,94,2,6,3,4,5,2,8,False
8,95,1,9,8,0,6,1,8,False
8,96,4,0,7,1,9,4,8,False
8,97,3,6,2,7,0,2,8,False
8,98,1,9,7,3,4,1,8,False
8,99,3,5,0,1,9,5,8,False
9,0,3,5,1,6,2,3,9,False
9,1,8,1,0,9,3,8,9,False
9,2,8,1,9,0,2,8,9,False
9,3,0,8,9,3,1,0,9,False
9,4,6,2,3,4,1,6,9,False
9,5,6,3,5,4,2,6,9,False
9,6,1,9,3,0,5,1,9,False
9,7,6,2,5,0,9,6,9,False
9,8,3,5,4,7,6,3,9,False
9,9,1,9,8,3,6,1,9,False
9,10,0,3,4,5,2,0,9,False
9,11,9,1,7,8,0,9,9,False
9,12,4,5,6,7,3,5,9,False
9,13,7,3,5,2,4,7,9,False
9,14,9,1,7,8,3,9,9,False
9,15,8,1,6,5,0,8,9,False
9,16,5,7,3,6,4,5,9,False
9,17,7,9,4,1,2,7,9,False
9,18,8,9,1,0,6,8,9,False
9,19,6,2,9,8,1,6,9,False
9,20,7,5,0,9,3,7,9,False
9,21,0,2,3,9,6,0,9,False
9,22,4,6,3,2,8,4,9,False
9,23,9,1,3,0,7,9,9,False
9,24,5,3,4,7,9,5,9,False
9,25,2,3,5,0,4,2,9,False
9,26,4,3,5,7,6,4,9,False
9,27,0,6,2,9,7,0,9,False
9,28,9,1,0,8,6,9,9,False
9,29,6,4,2,7,5,6,9,False
9,30,6,5,1,3,4,6,9,False
9,31,5,3,6,4,2,5,9,False
9,32,4,8,2,9,6,4,9,False
9,33,5,6,4,3,2,5,9,False
9,34,9,0,1,8,7,9,9,False
9,35,3,2,1,8,9,2,9,False
9,36,4,7,5,3,6,4,9,False
9,37,1,9,0,8,3,1,9,False
9,38,9,1,8,6,3,9,9,False
9,39,5,4,2,6,3,5,9,False
9,40,4,2,7,0,9,4,9,False
9,41,6,3,5,1,2,6,9,False
9,42,5,3,7,2,1,5,9,False
9,43,6,2,5,3,8,6,9,False
9,44,0,1,7,9,2,0,9,False
9,45,9,1,0,3,7,9,9,False
9,46,3,6,5,4,2,3,9,False
9,47,9,8,1,0,3,9,9,False
9,48,7,5,4,1,3,7,9,False
9,49,6,0,7,4,5,6,9,False
9,50,9,1,0,3,8,9,9,False
9,51,8,4,6,9,7,8,9,False
9,52,2,7,3,0,1,0,9,False
9,53,3,5,6,4,2,3,9,False
9,54,8,0,1,9,4,8,9,False
9,55,8,9,2,0,5,8,9,False
9,56,7,5,3,2,4,7,9,False
9,57,7,3,5,6,9,7,9,False
9,58,5,7,4,2,3,4,9,False
9,59,3,5,6,1,0,6,9,False
9,60,7,5,3,4,1,7,9,False
9,61,5,3,6,7,4,3,9,False
9,62,3,1,9,2,5,3,9,False
9,63,2,6,4,9,7,2,9,False
9,64,1,8,9,0,6,1,9,False
9,65,2,0,1,6,9,2,9,False
9,66,3,7,1,8,9,3,9,False
9,67,7,4,2,5,9,7,9,False
9,68,2,5,4,3,7,2,9,False
9,69,8,0,4,9,1,8,9,False
9,70,8,0,1,7,9,8,9,False
9,71,0,9,1,7,8,0,9,False
9,72,2,6,0,9,4,2,9,False
9,73,9,0,2,7,1,9,9,False
9,74,3,5,1,0,7,3,9,False
9,75,3,5,7,6,4,3,9,False
9,76,8,0,4,7,9,8,9,False
9,77,1,9,0,6,3,1,9,False
9,78,1,9,5,4,8,1,9,False
9,79,7,5,4,2,8,7,9,False
9,80,2,3,6,4,7,2,9,False
9,81,5,7,9,3,2,5,9,False
9,82,2,3,7,5,9,2,9,False
9,83,7,3,4,0,9,7,9,False
9,84,0,1,4,8,9,0,9,False
9,85,3,6,2,5,1,3,9,False
9,86,4,7,5,2,3,4,9,False
9,87,0,2,8,6,4,0,9,False
9,88,0,2,6,9,1,0,9,False
9,89,4,7,5,3,2,4,9,False
9,90,5,4,7,3,8,5,9,False
9,91,1,9,7,8,3,1,9,False
9,92,1,9,3,7,2,1,9,False
9,93,4,6,2,3,5,4,9,False
9,94,2,6,3,4,5,2,9,False
9,95,1,9,8,0,6,1,9,False
9,96,4,0,7,1,9,4,9,False
9,97,3,6,2,7,0,2,9,False
9,98,1,9,7,3,4,1,9,False
9,99,3,5,0,1,9,5,9,False
10,0,3,5,1,6,2,3,10,False
10,1,8,1,0,9,3,8,10,False
10,2,8,1,9,0,2,8,10,False
10,3,0,8,9,3,1,0,10,False
10,4,6,2,3,4,1,6,10,False
10,5,6,3,5,4,2,6,10,False
10,6,1,9,3,0,5,1,10,False
10,7,6,2,5,0,9,6,10,False
10,8,3,5,4,7,6,3,10,False
10,9,1,9,8,3,6,1,10,False
10,10,0,3,4,5,2,0,10,False
10,11,9,1,7,8,0,9,10,False
10,12,4,5,6,7,3,5,10,False
10,13,7,3,5,2,4,7,10,False
10,14,9,1,7,8,3,9,10,False
10,15,8,1,6,5,0,8,10,False
10,16,5,7,3,6,4,5,10,False
10,17,7,9,4,1,2,7,10,False
10,18,8,9,1,0,6,8,10,False
10,19,6,2,9,8,1,6,10,False
10,20,7,5,0,9,3,7,10,False
10,21,0,2,3,9,6,0,10,False
10,22,4,6,3,2,8,4,10,False
10,23,9,1,3,0,7,9,10,False
10,24,5,3,4,7,9,5,10,False
10,25,2,3,5,0,4,2,10,False
10,26,4,3,5,7,6,4,10,False
10,27,0,6,2,9,7,0,10,False
10,28,9,1,0,8,6,9,10,False
10,29,6,4,2,7,5,6,10,False
10,30,6,5,1,3,4,6,10,False
10,31,5,3,6,4,2,5,10,False
10,32,4,8,2,9,6,4,10,False
10,33,5,6,4,3,2,5,10,False
10,34,9,0,1,8,7,9,10,False
10,35,3,2,1,8,9,2,10,False
10,36,4,7,5,3,6,4,10,False
10,37,1,9,0,8,3,1,10,False
10,38,9,1,8,6,3,9,10,False
10,39,5,4,2,6,3,5,10,False
10,40,4,2,7,0,9,4,10,False
10,41,6,3,5,1,2,6,10,False
10,42,5,3,7,2,1,5,10,False
10,43,6,2,5,3,8,6,10,False
10,44,0,1,7,9,2,0,10,False
10,45,9,1,0,3,7,9,10,False
10,46,3,6,5,4,2,3,10,False
10,47,9,8,1,0,3,9,10,False
10,48,7,5,4,1,3,7,10,False
10,49,6,0,7,4,5,6,10,False
10,50,9,1,0,3,8,9,10,False
10,51,8,4,6,9,7,8,10,False
10,52,2,7,3,0,1,0,10,False
10,53,3,5,6,4,2,3,10,False
10,54,8,0,1,9,4,8,10,False
10,55,8,9,2,0,5,8,10,False
10,56,7,5,3,2,4,7,10,False
10,57,7,3,5,6,9,7,10,False
10,58,5,7,4,2,3,4,10,False
10,59,3,5,6,1,0,6,10,False
10,60,7,5,3,4,1,7,10,False
10,61,5,3,6,7,4,3,10,False
10,62,3,1,9,2,5,3,10,False
10,63,2,6,4,9,7,2,10,False
10,64,1,8,9,0,6,1,10,False
10,65,2,0,1,6,9,2,10,False
10,66,3,7,1,8,9,3,10,False
10,67,7,4,2,5,9,7,10,False
10,68,2,5,4,3,7,2,10,False
10,69,8,0,4,9,1,8,10,False
10,70,8,0,1,7,9,8,10,False
10,71,0,9,1,7,8,0,10,False
10,72,2,6,0,9,4,2,10,False
10,73,9,0,2,7,1,9,10,False
10,74,3,5,1,0,7,3,10,False
10,75,3,5,7,6,4,3,10,False
10,76,8,0,4,7,9,8,10,False
10,77,1,9,0,6,3,1,10,False
10,78,1,9,5,4,8,1,10,False
10,79,7,5,4,2,8,7,10,False
10,80,2,3,6,4,7,2,10,False
10,81,5,7,9,3,2,5,10,False
10,82,2,3,7,5,9,2,10,False
10,83,7,3,4,0,9,7,10,False
10,84,0,1,4,8,9,0,10,False
10,85,3,6,2,5,1,3,10,False
10,86,4,7,5,2,3,4,10,False
10,87,0,2,8,6,4,0,10,False
10,88,0,2,6,9,1,0,10,False
10,89,4,7,5,3,2,4,10,False
10,90,5,4,7,3,8,5,10,False
10,91,1,9,7,8,3,1,10,False
10,92,1,9,3,7,2,1,10,False
10,93,4,6,2,3,5,4,10,False
10,94,2,6,3,4,5,2,10,False
10,95,1,9,8,0,6,1,10,False
10,96,4,0,7,1,9,4,10,False
10,97,3,6,2,7,0,2,10,False
10,98,1,9,7,3,4,1,10,False
10,99,3,5,0,1,9,5,10,False
11,0,3,5,1,6,2,3,11,False
11,1,8,1,0,9,3,8,11,False
11,2,8,1,9,0,2,8,11,False
11,3,0,8,9,3,1,0,11,False
11,4,6,2,3,4,1,6,11,False
11,5,6,3,5,4,2,6,11,False
11,6,1,9,3,0,5,1,11,False
11,7,6,2,5,0,9,6,11,False
11,8,3,5,4,7,6,3,11,False
11,9,1,9,8,3,6,1,11,False
11,10,0,3,4,5,2,0,11,False
11,11,9,1,7,8,0,9,11,False
11,12,4,5,6,7,3,5,11,False
11,13,7,3,5,2,4,7,11,False
11,14,9,1,7,8,3,9,11,False
11,15,8,1,6,5,0,8,11,False
11,16,5,7,3,6,4,5,11,False
11,17,7,9,4,1,2,7,11,False
11,18,8,9,1,0,6,8,11,False
11,19,6,2,9,8,1,6,11,False
11,20,7,5,0,9,3,7,11,False
11,21,0,2,3,9,6,0,11,False
11,22,4,6,3,2,8,4,11,False
11,23,9,1,3,0,7,9,11,False
11,24,5,3,4,7,9,5,11,False
11,25,2,3,5,0,4,2,11,False
11,26,4,3,5,7,6,4,11,False
11,27,0,6,2,9,7,0,11,False
11,28,9,1,0,8,6,9,11,False
11,29,6,4,2,7,5,6,11,False
11,30,6,5,1,3,4,6,11,False
11,31,5,3,6,4,2,5,11,False
11,32,4,8,2,9,6,4,11,False
11,33,5,6,4,3,2,5,11,False
11,34,9,0,1,8,7,9,11,False
11,35,3,2,1,8,9,2,11,False
11,36,4,7,5,3,6,4,11,False
11,37,1,9,0,8,3,1,11,False
11,38,9,1,8,6,3,9,11,False
11,39,5,4,2,6,3,5,11,False
11,40,4,2,7,0,9,4,11,False
11,41,6,3,5,1,2,6,11,False
11,42,5,3,7,2,1,5,11,False
11,43,6,2,5,3,8,6,11,False
11,44,0,1,7,9,2,0,11,False
11,45,9,1,0,3,7,9,11,False
11,46,3,6,5,4,2,3,11,False
11,47,9,8,1,0,3,9,11,False
11,48,7,5,4,1,3,7,11,False
11,49,6,0,7,4,5,6,11,False
11,50,9,1,0,3,8,9,11,False
11,51,8,4,6,9,7,8,11,False
11,52,2,7,3,0,1,0,11,False
11,53,3,5,6,4,2,3,11,False
11,54,8,0,1,9,4,8,11,False
11,55,8,9,2,0,5,8,11,False
11,56,7,5,3,2,4,7,11,False
11,57,7,3,5,6,9,7,11,False
11,58,5,7,4,2,3,4,11,False
11,59,3,5,6,1,0,6,11,False
11,60,7,5,3,4,1,7,11,False
11,61,5,3,6,7,4,3,11,False
11,62,3,1,9,2,5,3,11,False
11,63,2,6,4,9,7,2,11,False
11,64,1,8,9,0,6,1,11,False
11,65,2,0,1,6,9,2,11,False
11,66,3,7,1,8,9,3,11,False
11,67,7,4,2,5,9,7,11,False
11,68,2,5,4,3,7,2,11,False
11,69,8,0,4,9,1,8,11,False
11,70,8,0,1,7,9,8,11,False
11,71,0,9,1,7,8,0,11,False
11,72,2,6,0,9,4,2,11,False
11,73,9,0,2,7,1,9,11,False
11,74,3,5,1,0,7,3,11,False
11,75,3,5,7,6,4,3,11,False
11,76,8,0,4,7,9,8,11,False
11,77,1,9,0,6,3,1,11,False
11,78,1,9,5,4,8,1,11,False
11,79,7,5,4,2,8,7,11,False
11,80,2,3,6,4,7,2,11,False
11,81,5,7,9,3,2,5,11,False
11,82,2,3,7,5,9,2,11,False
11,83,7,3,4,0,9,7,11,False
11,84,0,1,4,8,9,0,11,False
11,85,3,6,2,5,1,3,11,False
11,86,4,7,5,2,3,4,11,False
11,87,0,2,8,6,4,0,11,False
11,88,0,2,6,9,1,0,11,False
11,89,4,7,5,3,2,4,11,False
11,90,5,4,7,3,8,5,11,False
11,91,1,9,7,8,3,1,11,False
11,92,1,9,3,7,2,1,11,False
11,93,4,6,2,3,5,4,11,False
11,94,2,6,3,4,5,2,11,False
11,95,1,9,8,0,6,1,11,False
11,96,4,0,7,1,9,4,11,False
11,97,3,6,2,7,0,2,11,False
11,98,1,9,7,3,4,1,11,False
11,99,3,5,0,1,9,5,11,False
12,0,3,5,1,6,2,3,12,False
12,1,8,1,0,9,3,8,12,False
12,2,8,1,9,0,2,8,12,False
12,3,0,8,9,3,1,0,12,False
12,4,6,2,3,4,1,6,12,False
12,5,6,3,5,4,2,6,12,False
12,6,1,9,3,0,5,1,12,False
12,7,6,2,5,0,9,6,12,False
12,8,3,5,4,7,6,3,12,False
12,9,1,9,8,3,6,1,12,False
12,10,0,3,4,5,2,0,12,False
12,11,9,1,7,8,0,9,12,False
12,12,4,5,6,7,3,5,12,False
12,13,7,3,5,2,4,7,12,False
12,14,9,1,7,8,3,9,12,False
12,15,8,1,6,5,0,8,12,False
12,16,5,7,3,6,4,5,12,False
12,17,7,9,4,1,2,7,12,False
12,18,8,9,1,0,6,8,12,False
12,19,6,2,9,8,1,6,12,False
12,20,7,5,0,9,3,7,12,False
12,21,0,2,3,9,6,0,12,False
12,22,4,6,3,2,8,4,12,False
12,23,9,1,3,0,7,9,12,False
12,24,5,3,4,7,9,5,12,False
12,25,2,3,5,0,4,2,12,False
12,26,4,3,5,7,6,4,12,False
12,27,0,6,2,9,7,0,12,False
12,28,9,1,0,8,6,9,12,False
12,29,6,4,2,7,5,6,12,False
12,30,6,5,1,3,4,6,12,False
12,31,5,3,6,4,2,5,12,False
12,32,4,8,2,9,6,4,12,False
12,33,5,6,4,3,2,5,12,False
12,34,9,0,1,8,7,9,12,False
12,35,3,2,1,8,9,2,12,False
12,36,4,7,5,3,6,4,12,False
12,37,1,9,0,8,3,1,12,False
12,38,9,1,8,6,3,9,12,False
12,39,5,4,2,6,3,5,12,False
12,40,4,2,7,0,9,4,12,False
12,41,6,3,5,1,2,6,12,False
12,42,5,3,7,2,1,5,12,False
12,43,6,2,5,3,8,6,12,False
12,44,0,1,7,9,2,0,12,False
12,45,9,1,0,3,7,9,12,False
12,46,3,6,5,4,2,3,12,False
12,47,9,8,1,0,3,9,12,False
12,48,7,5,4,1,3,7,12,False
12,49,6,0,7,4,5,6,12,False
12,50,9,1,0,3,8,9,12,False
12,51,8,4,6,9,7,8,12,False
12,52,2,7,3,0,1,0,12,False
12,53,3,5,6,4,2,3,12,False
12,54,8,0,1,9,4,8,12,False
12,55,8,9,2,0,5,8,12,False
12,56,7,5,3,2,4,7,12,False
12,57,7,3,5,6,9,7,12,False
12,58,5,7,4,2,3,4,12,False
12,59,3,5,6,1,0,6,12,False
12,60,7,5,3,4,1,7,12,False
12,61,5,3,6,7,4,3,12,False
12,62,3,1,9,2,5,3,12,False
12,63,2,6,4,9,7,2,12,False
12,64,1,8,9,0,6,1,12,False
12,65,2,0,1,6,9,2,12,False
12,66,3,7,1,8,9,3,12,False
12,67,7,4,2,5,9,7,12,False
12,68,2,5,4,3,7,2,12,False
12,69,8,0,4,9,1,8,12,False
12,70,8,0,1,7,9,8,12,False
12,71,0,9,1,7,8,0,12,False
12,72,2,6,0,9,4,2,12,False
12,73,9,0,2,7,1,9,12,False
12,74,3,5,1,0,7,3,12,False
12,75,3,5,7,6,4,3,12,False
12,76,8,0,4,7,9,8,12,False
12,77,1,9,0,6,3,1,12,False
12,78,1,9,5,4,8,1,12,False
12,79,7,5,4,2,8,7,12,False
12,80,2,3,6,4,7,2,12,False
12,81,5,7,9,3,2,5,12,False
12,82,2,3,7,5,9,2,12,False
12,83,7,3,4,0,9,7,12,False
12,84,0,1,4,8,9,0,12,False
12,85,3,6,2,5,1,3,12,False
12,86,4,7,5,2,3,4,12,False
12,87,0,2,8,6,4,0,12,False
12,88,0,2,6,9,1,0,12,False
12,89,4,7,5,3,2,4,12,False
12,90,5,4,7,3,8,5,12,False
12,91,1,9,7,8,3,1,12,False
12,92,1,9,3,7,2,1,12,False
12,93,4,6,2,3,5,4,12,False
12,94,2,6,3,4,5,2,12,False
12,95,1,9,8,0,6,1,12,False
12,96,4,0,7,1,9,4,12,False
12,97,3,6,2,7,0,2,12,False
12,98,1,9,7,3,4,1,12,False
12,99,3,5,0,1,9,5,12,False
13,0,3,5,1,6,2,3,13,False
13,1,8,1,0,9,3,8,13,False
13,2,8,1,9,0,2,8,13,False
13,3,0,8,9,3,1,0,13,False
13,4,6,2,3,4,1,6,13,False
13,5,6,3,5,4,2,6,13,False
13,6,1,9,3,0,5,1,13,False
13,7,6,2,5,0,9,6,13,False
13,8,3,5,4,7,6,3,13,False
13,9,1,9,8,3,6,1,13,False
13,10,0,3,4,5,2,0,13,False
13,11,9,1,7,8,0,9,13,False
13,12,4,5,6,7,3,5,13,False
13,13,7,3,5,2,4,7,13,False
13,14,9,1,7,8,3,9,13,False
13,15,8,1,6,5,0,8,13,False
13,16,5,7,3,6,4,5,13,False
13,17,7,9,4,1,2,7,13,False
13,18,8,9,1,0,6,8,13,False
13,19,6,2,9,8,1,6,13,False
13,20,7,5,0,9,3,7,13,False
13,21,0,2,3,9,6,0,13,False
13,22,4,6,3,2,8,4,13,False
13,23,9,1,3,0,7,9,13,False
13,24,5,3,4,7,9,5,13,False
13,25,2,3,5,0,4,2,13,False
13,26,4,3,5,7,6,4,13,False
13,27,0,6,2,9,7,0,13,False
13,28,9,1,0,8,6,9,13,False
13,29,6,4,2,7,5,6,13,False
13,30,6,5,1,3,4,6,13,False
13,31,5,3,6,4,2,5,13,False
13,32,4,8,2,9,6,4,13,False
13,33,5,6,4,3,2,5,13,False
13,34,9,0,1,8,7,9,13,False
13,35,3,2,1,8,9,2,13,False
13,36,4,7,5,3,6,4,13,False
13,37,1,9,0,8,3,1,13,False
13,38,9,1,8,6,3,9,13,False
13,39,5,4,2,6,3,5,13,False
13,40,4,2,7,0,9,4,13,False
13,41,6,3,5,1,2,6,13,False
13,42,5,3,7,2,1,5,13,False
13,43,6,2,5,3,8,6,13,False
13,44,0,1,7,9,2,0,13,False
13,45,9,1,0,3,7,9,13,False
13,46,3,6,5,4,2,3,13,False
13,47,9,8,1,0,3,9,13,False
13,48,7,5,4,1,3,7,13,False
13,49,6,0,7,4,5,6,13,False
13,50,9,1,0,3,8,9,13,False
13,51,8,4,6,9,7,8,13,False
13,52,2,7,3,0,1,0,13,False
13,53,3,5,6,4,2,3,13,False
13,54,8,0,1,9,4,8,13,False
13,55,8,9,2,0,5,8,13,False
13,56,7,5,3,2,4,7,13,False
13,57,7,3,5,6,9,7,13,False
13,58,5,7,4,2,3,4,13,False
13,59,3,5,6,1,0,6,13,False
13,60,7,5,3,4,1,7,13,False
13,61,5,3,6,7,4,3,13,False
13,62,3,1,9,2,5,3,13,False
13,63,2,6,4,9,7,2,13,False
13,64,1,8,9,0,6,1,13,False
13,65,2,0,1,6,9,2,13,False
13,66,3,7,1,8,9,3,13,False
13,67,7,4,2,5,9,7,13,False
13,68,2,5,4,3,7,2,13,False
13,69,8,0,4,9,1,8,13,False
13,70,8,0,1,7,9,8,13,False
13,71,0,9,1,7,8,0,13,False
13,72,2,6,0,9,4,2,13,False
13,73,9,0,2,7,1,9,13,False
13,74,3,5,1,0,7,3,13,False
13,75,3,5,7,6,4,3,13,False
13,76,8,0,4,7,9,8,13,False
13,77,1,9,0,6,3,1,13,False
13,78,1,9,5,4,8,1,13,False
13,79,7,5,4,2,8,7,13,False
13,80,2,3,6,4,7,2,13,False
13,81,5,7,9,3,2,5,13,False
13,82,2,3,7,5,9,2,13,False
13,83,7,3,4,0,9,7,13,False
13,84,0,1,4,8,9,0,13,False
13,85,3,6,2,5,1,3,13,False
13,86,4,7,5,2,3,4,13,False
13,87,0,2,8,6,4,0,13,False
13,88,0,2,6,9,1,0,13,False
13,89,4,7,5,3,2,4,13,False
13,90,5,4,7,3,8,5,13,False
13,91,1,9,7,8,3,1,13,False
